source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe
64976606013508480,56.42371010855717,23.452195020157962,0.4412914382742739,0.035762105,12.339638,1.4386388015946439,-0.27348212950625966,0.04385837,0.030427957,15.30194,15.833288,14.595244,1.2380438,1.0267435
64979629670473088,56.75315653043723,23.470494279952398,1.3965892245600213,0.088453606,15.788945,3.8142875683626576,-10.110732411633705,0.09721607,0.07195281,17.274172,18.243044,16.33442,1.9086246,1.0048709
64980488663933184,56.65615730190666,23.494189405554966,0.9370584083314383,0.090989105,10.298578,2.5149633295548774,-8.220291006372522,0.108111024,0.08167332,17.473186,18.342026,16.556461,1.7855644,0.9836009
64983065644316544,56.491388979282014,23.503334440296943,0.8500265955415214,0.10851586,7.8332014,0.6876099293441814,-6.961164583885459,0.12987947,0.08512547,17.414719,18.323084,16.489004,1.8340797,1.0817063
64985058509132800,56.59501888481906,23.58360503984693,1.0296268451116584,0.028466431,36.16986,-2.745520817547309,0.6871062831100777,0.033354092,0.025958939,14.925896,15.685123,14.05451,1.6306133,1.0630385
64985848783217280,56.941693543636944,23.35697070615207,1.4780668990548498,0.050265532,29.405178,-1.9904073124338713,4.880328439056417,0.057063624,0.04494642,16.043423,16.709099,15.255662,1.4534369,1.0128095
64986600400420864,56.99058939576348,23.426840672830785,1.942374725924702,0.019869676,97.75573,-15.894373377930851,-0.5611428294325048,0.01999391,0.015550185,13.588891,14.040704,12.962852,1.0778522,0.9852071
64987601127770880,56.952376058608465,23.441175442011904,0.36536937065017855,0.06333063,5.7692366,1.268052893516529,-3.6928048573879186,0.06803327,0.05477197,16.556335,16.997982,15.845778,1.1522036,1.012817
64988391403834752,57.08485418282777,23.469543529859855,0.8093251562903527,0.042580184,19.007084,0.28621348955089193,-2.7608835676107804,0.048084017,0.04058583,15.515106,15.938511,14.904282,1.0342293,1.0503366
64988803720689408,57.085813664095504,23.51687667697139,7.206584546538967,0.15694188,45.91881,19.379611669304243,-44.93597341377126,0.17754592,0.13510184,17.757591,19.74599,16.419292,3.3266983,1.0376607
64994919754107904,57.18873120116299,23.540443643992983,0.8974767709588133,0.086865515,10.331796,0.9093659932703859,2.472851443998167,0.09582551,0.06750641,17.113321,17.87803,16.281239,1.5967922,1.0171738
64997187496822144,57.2638451264275,23.6396693470675,3.6768490321452667,0.025514672,144.10725,11.468380696350508,-12.045917616971783,0.028807571,0.019526662,14.520307,15.253067,13.691702,1.5613651,1.0926647
